# addr	mode	name  (STT_FUNC from a byte-matching decomp ELF; blank name = let the finder synthesise one)
0x080D4310	thumb	Intro_DelayAndEnd
0x080D4358	thumb	Intro_WaitForHealthbox
0x080D443C	thumb	Intro_ShowHealthbox
0x080D4590	thumb	WaitForMonAnimAfterLoad
0x080D45D0	thumb	CompleteOnHealthbarDone
0x080D4640	thumb	FreeMonSpriteAfterFaintAnim
0x080D46A8	thumb	FreeMonSpriteAfterSwitchOutAnim
0x080D4718	thumb	CompleteOnInactiveTextPrinter
0x080D4730	thumb	DoHitAnimBlinkSpriteEffect
0x080D47AC	thumb	SwitchIn_ShowSubstitute
0x080D481C	thumb	SwitchIn_WaitAndEnd
0x080D484C	thumb	SwitchIn_ShowHealthbox
0x080D4944	thumb	SwitchIn_TryShinyAnim
0x080D49E8	thumb	LinkPartnerBufferExecCompleted
0x080D4A60	thumb	CompleteOnFinishedStatusAnimation
0x080D4A90	thumb	CompleteOnFinishedBattleAnimation
0x080D4AC0	thumb	LinkPartnerHandleGetMonData
0x080D4B34	thumb	CopyLinkPartnerMonData
0x080D52E0	thumb	LinkPartnerHandleGetRawMonData
0x080D52EC	thumb	LinkPartnerHandleSetMonData
0x080D5344	thumb	SetLinkPartnerMonData
0x080D5D40	thumb	LinkPartnerHandleSetRawMonData
0x080D5DB4	thumb	LinkPartnerHandleLoadMonSprite
0x080D5ED0	thumb	LinkPartnerHandleSwitchInAnim
0x080D5F40	thumb	StartSendOutAnim
0x080D60AC	thumb	LinkPartnerHandleReturnMonToBall
0x080D613C	thumb	DoSwitchOutAnimation
0x080D61C8	thumb	LinkPartnerHandleDrawTrainerPic
0x080D633C	thumb	LinkPartnerHandleTrainerSlide
0x080D6348	thumb	LinkPartnerHandleTrainerSlideBack
0x080D63F4	thumb	LinkPartnerHandleFaintAnimation
0x080D64E0	thumb	LinkPartnerHandlePaletteFade
0x080D64EC	thumb	LinkPartnerHandleSuccessBallThrowAnim
0x080D64F8	thumb	LinkPartnerHandleBallThrowAnim
0x080D6504	thumb	LinkPartnerHandlePause
0x080D6510	thumb	LinkPartnerHandleMoveAnimation
0x080D6648	thumb	LinkPartnerDoMoveAnimation
0x080D67CC	thumb	LinkPartnerHandlePrintString
0x080D6840	thumb	LinkPartnerHandlePrintSelectionString
0x080D684C	thumb	LinkPartnerHandleChooseAction
0x080D6858	thumb	LinkPartnerHandleUnknownYesNoBox
0x080D6864	thumb	LinkPartnerHandleChooseMove
0x080D6870	thumb	LinkPartnerHandleChooseItem
0x080D687C	thumb	LinkPartnerHandleChoosePokemon
0x080D6888	thumb	LinkPartnerHandleCmd23
0x080D6894	thumb	LinkPartnerHandleHealthBarUpdate
0x080D6984	thumb	LinkPartnerHandleExpUpdate
0x080D6990	thumb	LinkPartnerHandleStatusIconUpdate
0x080D6A08	thumb	LinkPartnerHandleStatusAnimation
0x080D6A70	thumb	LinkPartnerHandleStatusXor
0x080D6A7C	thumb	LinkPartnerHandleDataTransfer
0x080D6A88	thumb	LinkPartnerHandleDMA3Transfer
0x080D6A94	thumb	LinkPartnerHandlePlayBGM
0x080D6AA0	thumb	LinkPartnerHandleCmd32
0x080D6AAC	thumb	LinkPartnerHandleTwoReturnValues
0x080D6AB8	thumb	LinkPartnerHandleChosenMonReturnValue
0x080D6AC4	thumb	LinkPartnerHandleOneReturnValue
0x080D6AD0	thumb	LinkPartnerHandleOneReturnValue_Duplicate
0x080D6ADC	thumb	LinkPartnerHandleClearUnkVar
0x080D6AF8	thumb	LinkPartnerHandleSetUnkVar
0x080D6B30	thumb	LinkPartnerHandleClearUnkFlag
0x080D6B48	thumb	LinkPartnerHandleToggleUnkFlag
0x080D6B70	thumb	LinkPartnerHandleHitAnimation
0x080D6BE0	thumb	LinkPartnerHandleCantSwitch
0x080D6BEC	thumb	LinkPartnerHandlePlaySE
0x080D6C30	thumb	LinkPartnerHandlePlayFanfare
0x080D6C60	thumb	LinkPartnerHandleFaintingCry
0x080D6CA0	thumb	LinkPartnerHandleIntroSlide
0x080D6CD4	thumb	LinkPartnerHandleIntroTrainerBallThrow
0x080D6ED0	thumb	Task_StartSendOutAnim
0x080D6FDC	thumb	LinkPartnerHandleDrawPartyStatusSummary
0x080D70A0	thumb	EndDrawPartyStatusSummary
0x080D70E8	thumb	LinkPartnerHandleHidePartyStatusSummary
0x080D7138	thumb	LinkPartnerHandleEndBounceEffect
0x080D7144	thumb	LinkPartnerHandleSpriteInvisibility
0x080D71A4	thumb	LinkPartnerHandleBattleAnimation
0x080D720C	thumb	LinkPartnerHandleLinkStandbyMsg
0x080D7218	thumb	LinkPartnerHandleResetActionMoveSelection
0x080D7224	thumb	LinkPartnerHandleEndLinkBattle
0x080D7270	thumb	LinkPartnerCmdEnd
0x080D7274	thumb	BufferStringBattle
0x080D77F4	thumb	BattleStringExpandPlaceholdersToDisplayedString
0x080D7804	thumb	TryGetStatusString
0x080D7868	thumb	BattleStringExpandPlaceholders
0x080D8418	thumb	ExpandBattleTextBuffPlaceholders
0x080D86C8	thumb	ChooseMoveUsedParticle
0x080D8720	thumb	ChooseTypeOfMoveUsedString
0x080D87BC	thumb	BattlePutTextOnWindow
0x080D89B0	thumb	BattleStringShouldBeColored
0x080D89DC	thumb	SetPpNumbersPaletteInMoveSelection
0x080D8A50	thumb	GetCurrentPpToMaxPpState
0x080D8AA0	thumb	Q_8_8_mul
0x080D8ABC	thumb	Q_N_S_mul
0x080D8AE0	thumb	Q_24_8_mul
0x080D8B1C	thumb	Q_8_8_div
0x080D8B40	thumb	Q_N_S_div
0x080D8B68	thumb	Q_24_8_div
0x080D8B90	thumb	Q_8_8_inv
0x080D8BA8	thumb	Q_N_S_inv
0x080D8BC8	thumb	Q_24_8_inv
0x080D8BE4	thumb	RouletteFlash_Reset
0x080D8BF8	thumb	RouletteFlash_Add
0x080D8C7C	thumb	RouletteFlash_Remove
0x080D8CB0	thumb	RouletteFlash_FadePalette
0x080D8EB8	thumb	RouletteFlash_FlashPalette
0x080D8F48	thumb	RouletteFlash_Run
0x080D8FB4	thumb	RouletteFlash_Enable
0x080D9008	thumb	RouletteFlash_Stop
0x080D90A8	thumb	InitPulseBlend
0x080D90D4	thumb	InitPulseBlendPaletteSettings
0x080D9140	thumb	ClearPulseBlendPalettesSettings
0x080D91BC	thumb	UnloadUsedPulseBlendPalettes
0x080D9214	thumb	MarkUsedPulseBlendPalettes
0x080D9294	thumb	UnmarkUsedPulseBlendPalettes
0x080D93BC	thumb	UpdatePulseBlend
0x080D9574	thumb	FillTilemapRect
0x080D95C4	thumb	SetTilemapRect
0x080D9614	thumb	CableCarUtil_FillWrapped
0x080D96A0	thumb	CableCarUtil_CopyWrapped
0x080D972C	thumb	ClearSaveData
0x080D9750	thumb	Save_ResetSaveCounters
0x080D976C	thumb	SetDamagedSectorBits
0x080D97D0	thumb	WriteSaveSectorOrSlot
0x080D9870	thumb	HandleWriteSector
0x080D9960	thumb	HandleWriteSectorNBytes
0x080D99D8	thumb	TryWriteSector
0x080D9A04	thumb	RestoreSaveBackupVarsAndIncrement
0x080D9A60	thumb	RestoreSaveBackupVars
0x080D9AA4	thumb	HandleWriteIncrementalSector
0x080D9B04	thumb	HandleReplaceSectorAndVerify
0x080D9B50	thumb	HandleReplaceSector
0x080D9CF0	thumb	CopySectorSignatureByte
0x080D9D88	thumb	WriteSectorSignatureByte
0x080D9E14	thumb	TryLoadSaveSlot
0x080D9E54	thumb	CopySaveSlotData
0x080D9F0C	thumb	GetSaveValidStatus
0x080DA120	thumb	TryLoadSaveSector
0x080DA190	thumb	ReadFlashSector
0x080DA1A8	thumb	CalculateChecksum
0x080DA1D4	thumb	UpdateSaveAddresses
0x080DA248	thumb	HandleSavingData
0x080DA364	thumb	TrySavingData
0x080DA3AC	thumb	LinkFullSave_Init
0x080DA3D8	thumb	LinkFullSave_WriteSector
0x080DA40C	thumb	LinkFullSave_ReplaceLastSector
0x080DA434	thumb	LinkFullSave_SetLastSectorSignature
0x080DA45C	thumb	WriteSaveBlock2
0x080DA4A0	thumb	WriteSaveBlock1Sector
0x080DA4FC	thumb	LoadGameSave
0x080DA588	thumb	TryReadSpecialSaveSector
0x080DA5E0	thumb	TryWriteSpecialSaveSector
0x080DA634	thumb	Task_LinkFullSave
0x080DA800	thumb	CheckCompatibility
0x080DA830	thumb	SetIncompatible
0x080DA84C	thumb	InitMysteryEventScript
0x080DA87C	thumb	RunMysteryEventScriptCommand
0x080DA89C	thumb	MEventScript_InitContext
0x080DA8B0	thumb	MEventScript_Run
0x080DA8CC	thumb	RunMysteryEventScript
0x080DA8E8	thumb	SetMysteryEventScriptStatus
0x080DA8F4	thumb	MEScrCmd_end
0x080DA900	thumb	MEScrCmd_checkcompat
0x080DA950	thumb	MEScrCmd_nop
0x080DA954	thumb	MEScrCmd_setstatus
0x080DA964	thumb	MEScrCmd_setmsg
0x080DA99C	thumb	MEScrCmd_runscript
0x080DA9B8	thumb	MEScrCmd_setenigmaberry
0x080DAA80	thumb	MEScrCmd_giveribbon
0x080DAAB4	thumb	MEScrCmd_initramscript
0x080DAB1C	thumb	MEScrCmd_givenationaldex
0x080DAB40	thumb	MEScrCmd_addrareword
0x080DAB6C	thumb	MEScrCmd_setrecordmixinggift
0x080DAB80	thumb	MEScrCmd_givepokemon
0x080DAC8C	thumb	MEScrCmd_addtrainer
0x080DACD4	thumb	MEScrCmd_enableresetrtc
0x080DACE8	thumb	MEScrCmd_checksum
0x080DAD30	thumb	MEScrCmd_crc
0x080DAD7C	thumb	SetUpReflection
0x080DAE40	thumb	GetReflectionVerticalOffset
0x080DAE54	thumb	LoadObjectReflectionPalette
0x080DAEC4	thumb	LoadObjectRegularReflectionPalette
0x080DAF20	thumb	LoadObjectHighBridgeReflectionPalette
0x080DAF50	thumb	UpdateObjectReflectionSprite
0x080DB0C4	thumb	CreateWarpArrowSprite
0x080DB114	thumb	SetSpriteInvisible
0x080DB134	thumb	ShowWarpArrowSprite
0x080DB1DC	thumb	FldEff_Shadow
0x080DB280	thumb	UpdateShadowFieldEffect
0x080DB348	thumb	FldEff_TallGrass
0x080DB3EC	thumb	UpdateTallGrassFieldEffect
0x080DB4F4	thumb	FldEff_JumpTallGrass
0x080DB564	thumb	FindTallGrassFieldEffectSpriteId
0x080DB5F4	thumb	FldEff_LongGrass
0x080DB69C	thumb	UpdateLongGrassFieldEffect
0x080DB798	thumb	FldEff_JumpLongGrass
0x080DB808	thumb	FldEff_ShortGrass
0x080DB8AC	thumb	UpdateShortGrassFieldEffect
0x080DB9A0	thumb	FldEff_SandFootprints
0x080DBA14	thumb	FldEff_DeepSandFootprints
0x080DBA88	thumb	FldEff_BikeTireTracks
0x080DBAFC	thumb	UpdateFootprintsTireTracksFieldEffect
0x080DBB18	thumb	FadeFootprintsTireTracks_Step0
0x080DBB3C	thumb	FadeFootprintsTireTracks_Step1
0x080DBB88	thumb	FldEff_Splash
0x080DBC2C	thumb	UpdateSplashFieldEffect
0x080DBCB8	thumb	FldEff_JumpSmallSplash
0x080DBD28	thumb	FldEff_JumpBigSplash
0x080DBD98	thumb	FldEff_FeetInFlowingWater
0x080DBE50	thumb	UpdateFeetInFlowingWaterFieldEffect
0x080DBEF0	thumb	FldEff_Ripple
0x080DBF50	thumb	FldEff_HotSpringsWater
0x080DBFF4	thumb	UpdateHotSpringsWaterFieldEffect
0x080DC08C	thumb	FldEff_UnusedGrass
0x080DC0F8	thumb	FldEff_UnusedGrass2
0x080DC164	thumb	FldEff_UnusedSand
0x080DC1D0	thumb	FldEff_UnusedWaterSurfacing
0x080DC23C	thumb	StartAshFieldEffect
0x080DC270	thumb	FldEff_Ash
0x080DC2FC	thumb	UpdateAshFieldEffect
0x080DC318	thumb	UpdateAshFieldEffect_Step0
0x080DC348	thumb	UpdateAshFieldEffect_Step1
0x080DC3A8	thumb	UpdateAshFieldEffect_Step2
0x080DC3D0	thumb	FldEff_SurfBlob
0x080DC44C	thumb	SetSurfBlob_BobState
0x080DC478	thumb	SetSurfBlob_DontSyncAnim
0x080DC4A4	thumb	SetSurfBlob_PlayerOffset
0x080DC4D8	thumb	GetSurfBlob_BobState
0x080DC4E0	thumb	GetSurfBlob_DontSyncAnim
0x080DC4EC	thumb	GetSurfBlob_HasPlayerOffset
0x080DC4F8	thumb	UpdateSurfBlobFieldEffect
0x080DC550	thumb	SynchroniseSurfAnim
0x080DC588	thumb	SynchroniseSurfPosition
0x080DC61C	thumb	CreateBobbingEffect
0x080DC6B0	thumb	StartUnderwaterSurfBlobBobbing
0x080DC700	thumb	SpriteCB_UnderwaterSurfBlob
0x080DC740	thumb	FldEff_Dust
0x080DC7B0	thumb	FldEff_SandPile
0x080DC86C	thumb	UpdateSandPileFieldEffect
0x080DC938	thumb	FldEff_Bubbles
0x080DC99C	thumb	UpdateBubblesFieldEffect
0x080DC9DC	thumb	FldEff_BerryTreeGrowthSparkle
0x080DC9E0	thumb	ShowTreeDisguiseFieldEffect
0x080DC9F0	thumb	ShowMountainDisguiseFieldEffect
0x080DCA00	thumb	ShowSandDisguiseFieldEffect
0x080DCA10	thumb	ShowDisguiseFieldEffect
0x080DCAC8	thumb	UpdateDisguiseFieldEffect
0x080DCBB8	thumb	StartRevealDisguise
0x080DCBE0	thumb	UpdateRevealDisguise
0x080DCC1C	thumb	FldEff_Sparkle
0x080DCC90	thumb	UpdateSparkleFieldEffect
0x080DCCE0	thumb	UpdateJumpImpactEffect
0x080DCD1C	thumb	WaitFieldEffectSpriteAnim
0x080DCD48	thumb	UpdateGrassFieldEffectSubpriority
0x080DCE10	thumb	SoundTask_FireBlast
0x080DCE78	thumb	SoundTask_FireBlast_Step1
0x080DCEE4	thumb	SoundTask_FireBlast_Step2
0x080DCF38	thumb	SoundTask_LoopSEAdjustPanning
0x080DCFE8	thumb	SoundTask_LoopSEAdjustPanning_Step
0x080DD06C	thumb	SoundTask_PlayCryHighPitch
0x080DD148	thumb	SoundTask_PlayDoubleCry
0x080DD270	thumb	SoundTask_PlayDoubleCry_Step
0x080DD2F4	thumb	SoundTask_WaitForCry
0x080DD334	thumb	SoundTask_PlayCryWithEcho
0x080DD390	thumb	SoundTask_PlayCryWithEcho_Step
0x080DD3DC	thumb	SoundTask_PlaySE1WithPanning
0x080DD410	thumb	SoundTask_PlaySE2WithPanning
0x080DD444	thumb	SoundTask_AdjustPanningVar
0x080DD4D4	thumb	SoundTask_AdjustPanningVar_Step
0x080DD534	thumb	SafariDummy
0x080DD538	thumb	SetControllerToSafari
0x080DD554	thumb	SafariBufferRunCommand
0x080DD5A4	thumb	HandleInputChooseAction
0x080DD728	thumb	CompleteOnBattlerSpriteCallbackDummy
0x080DD760	thumb	CompleteOnInactiveTextPrinter
0x080DD778	thumb	CompleteOnHealthboxSpriteCallbackDummy
0x080DD7B0	thumb	Safari_SetBattleEndCallbacks
0x080DD7F0	thumb	CompleteOnSpecialAnimDone
0x080DD82C	thumb	SafariOpenPokeblockCase
0x080DD85C	thumb	CompleteWhenChosePokeblock
0x080DD898	thumb	CompleteOnFinishedBattleAnimation
0x080DD8C8	thumb	SafariBufferExecCompleted
0x080DD940	thumb	CompleteOnFinishedStatusAnimation
0x080DD970	thumb	SafariHandleGetMonData
0x080DD97C	thumb	SafariHandleGetRawMonData
0x080DD988	thumb	SafariHandleSetMonData
0x080DD994	thumb	SafariHandleSetRawMonData
0x080DD9A0	thumb	SafariHandleLoadMonSprite
0x080DD9AC	thumb	SafariHandleSwitchInAnim
0x080DD9B8	thumb	SafariHandleReturnMonToBall
0x080DD9C4	thumb	SafariHandleDrawTrainerPic
0x080DDAA4	thumb	SafariHandleTrainerSlide
0x080DDAB0	thumb	SafariHandleTrainerSlideBack
0x080DDABC	thumb	SafariHandleFaintAnimation
0x080DDAC8	thumb	SafariHandlePaletteFade
0x080DDAD4	thumb	SafariHandleSuccessBallThrowAnim
0x080DDB28	thumb	SafariHandleBallThrowAnim
0x080DDB88	thumb	SafariHandlePause
0x080DDB94	thumb	SafariHandleMoveAnimation
0x080DDBA0	thumb	SafariHandlePrintString
0x080DDC14	thumb	SafariHandlePrintSelectionString
0x080DDC38	thumb	HandleChooseActionAfterDma3
0x080DDC78	thumb	SafariHandleChooseAction
0x080DDCEC	thumb	SafariHandleUnknownYesNoBox
0x080DDCF8	thumb	SafariHandleChooseMove
0x080DDD04	thumb	SafariHandleChooseItem
0x080DDD44	thumb	SafariHandleChoosePokemon
0x080DDD50	thumb	SafariHandleCmd23
0x080DDD5C	thumb	SafariHandleHealthBarUpdate
0x080DDD68	thumb	SafariHandleExpUpdate
0x080DDD74	thumb	SafariHandleStatusIconUpdate
0x080DDDB0	thumb	SafariHandleStatusAnimation
0x080DDDBC	thumb	SafariHandleStatusXor
0x080DDDC8	thumb	SafariHandleDataTransfer
0x080DDDD4	thumb	SafariHandleDMA3Transfer
0x080DDDE0	thumb	SafariHandlePlayBGM
0x080DDDEC	thumb	SafariHandleCmd32
0x080DDDF8	thumb	SafariHandleTwoReturnValues
0x080DDE04	thumb	SafariHandleChosenMonReturnValue
0x080DDE10	thumb	SafariHandleOneReturnValue
0x080DDE1C	thumb	SafariHandleOneReturnValue_Duplicate
0x080DDE28	thumb	SafariHandleCmd37
0x080DDE34	thumb	SafariHandleCmd38
0x080DDE40	thumb	SafariHandleCmd39
0x080DDE4C	thumb	SafariHandleCmd40
0x080DDE58	thumb	SafariHandleHitAnimation
0x080DDE64	thumb	SafariHandleCmd42
0x080DDE70	thumb	SafariHandlePlaySE
0x080DDEB4	thumb	SafariHandlePlayFanfareOrBGM
0x080DDEE4	thumb	SafariHandleFaintingCry
0x080DDF20	thumb	SafariHandleIntroSlide
0x080DDF54	thumb	SafariHandleIntroTrainerBallThrow
0x080DDFB0	thumb	SafariHandleDrawPartyStatusSummary
0x080DDFBC	thumb	SafariHandleHidePartyStatusSummary
0x080DDFC8	thumb	SafariHandleEndBounceEffect
0x080DDFD4	thumb	SafariHandleSpriteInvisibility
0x080DDFE0	thumb	SafariHandleBattleAnimation
0x080DE03C	thumb	SafariHandleLinkStandbyMsg
0x080DE048	thumb	SafariHandleResetActionMoveSelection
0x080DE054	thumb	SafariHandleCmd55
0x080DE0B0	thumb	SafariCmdEnd
0x080DE0B4	thumb	Unused_StartSweetscentFldeff
0x080DE0C8	thumb	SetUpFieldMove_SweetScent
0x080DE0E8	thumb	FieldCallback_SweetScent
0x080DE104	thumb	FldEff_SweetScent
0x080DE134	thumb	StartSweetScentFieldEffect
0x080DE1D0	thumb	TrySweetScentEncounter
0x080DE274	thumb	FailSweetScentEncounter
0x080DE2C0	thumb	AnimBlackSmoke
0x080DE300	thumb	AnimBlackSmoke_Step
0x080DE34C	thumb	AnimTask_SmokescreenImpact
0x080DE39C	thumb	AnimWhiteHalo
0x080DE3E0	thumb	AnimWhiteHalo_Step1
0x080DE420	thumb	AnimWhiteHalo_Step2
0x080DE440	thumb	AnimTealAlert
0x080DE4DC	thumb	AnimMeanLookEye
0x080DE508	thumb	AnimMeanLookEye_Step1
0x080DE598	thumb	AnimMeanLookEye_Step2
0x080DE5DC	thumb	AnimMeanLookEye_Step3
0x080DE688	thumb	AnimMeanLookEye_Step4
0x080DE6F0	thumb	AnimTask_SetPsychicBackground
0x080DE718	thumb	SetPsychicBackground_Step
0x080DE7B4	thumb	AnimTask_FadeScreenToWhite
0x080DE7DC	thumb	FadeScreenToWhite_Step
0x080DE8B0	thumb	AnimSpikes
0x080DE928	thumb	AnimSpikes_Step1
0x080DE958	thumb	AnimSpikes_Step2
0x080DE99C	thumb	AnimLeer
0x080DE9D8	thumb	AnimLetterZ
0x080DEA98	thumb	AnimFang
0x080DEAB4	thumb	AnimTask_IsTargetPlayerSide
0x080DEAF0	thumb	AnimTask_IsHealingMove
0x080DEB20	thumb	AnimSpotlight
0x080DEB8C	thumb	AnimSpotlight_Step1
0x080DEC58	thumb	AnimSpotlight_Step2
0x080DEC90	thumb	AnimClappingHand
0x080DED48	thumb	AnimClappingHand_Step
0x080DEDBC	thumb	AnimClappingHand2
0x080DEDD8	thumb	AnimTask_CreateSpotlight
0x080DEE78	thumb	AnimTask_RemoveSpotlight
0x080DEEBC	thumb	AnimRapidSpin
0x080DEF38	thumb	AnimRapidSpin_Step
0x080DEF9C	thumb	AnimTask_RapinSpinMonElevation
0x080DF0C4	thumb	RapinSpinMonElevation_Step
0x080DF1DC	thumb	AnimTask_TormentAttacker
0x080DF240	thumb	TormentAttacker_Step
0x080DF428	thumb	TormentAttacker_Callback
0x080DF468	thumb	AnimTriAttackTriangle
0x080DF524	thumb	AnimTask_DefenseCurlDeformMon
0x080DF580	thumb	AnimBatonPassPokeball
0x080DF688	thumb	AnimWishStar
0x080DF6C0	thumb	AnimWishStar_Step
0x080DF75C	thumb	AnimMiniTwinklingStar
0x080DF7BC	thumb	AnimMiniTwinklingStar_Step
0x080DF848	thumb	AnimTask_StockpileDeformMon
0x080DF8A0	thumb	AnimTask_SpitUpDeformMon
0x080DF8F8	thumb	AnimSwallowBlueOrb
0x080DF964	thumb	AnimTask_SwallowDeformMon
0x080DF9BC	thumb	AnimTask_TransformMon
0x080DFBE4	thumb	AnimTask_IsMonInvisible
0x080DFC24	thumb	AnimTask_CastformGfxChange
0x080DFC50	thumb	AnimTask_MorningSunLightBeam
0x080DFEDC	thumb	AnimGreenStar
0x080E001C	thumb	AnimGreenStar_Step1
0x080E00CC	thumb	AnimGreenStar_Step2
0x080E0128	thumb	AnimGreenStar_Callback
0x080E017C	thumb	AnimTask_DoomDesireLightBeam
0x080E0488	thumb	AnimTask_StrongFrustrationGrowAndShrink
0x080E04E0	thumb	AnimWeakFrustrationAngerMark
0x080E0558	thumb	AnimTask_RockMonBackAndForth
0x080E0628	thumb	AnimTask_RockMonBackAndForth_Step
0x080E0790	thumb	AnimSweetScentPetal
0x080E07E0	thumb	AnimSweetScentPetal_Step
0x080E0850	thumb	AnimTask_FlailMovement
0x080E08A4	thumb	AnimTask_FlailMovement_Step
0x080E0A3C	thumb	AnimPainSplitProjectile
0x080E0B00	thumb	AnimTask_PainSplitMovement
0x080E0C68	thumb	AnimFlatterConfetti
0x080E0D14	thumb	AnimFlatterConfetti_Step
0x080E0D74	thumb	AnimFlatterSpotlight
0x080E0DEC	thumb	AnimFlatterSpotlight_Step
0x080E0E94	thumb	AnimReversalOrb
0x080E0EDC	thumb	AnimReversalOrb_Step
0x080E0FB8	thumb	AnimTask_RolePlaySilhouette
0x080E1218	thumb	AnimTask_RolePlaySilhouette_Step1
0x080E1274	thumb	AnimTask_RolePlaySilhouette_Step2
0x080E12F8	thumb	AnimTask_AcidArmor
0x080E1450	thumb	AnimTask_AcidArmor_Step
0x080E1704	thumb	AnimTask_DeepInhale
0x080E174C	thumb	AnimTask_DeepInhale_Step
0x080E17E4	thumb	InitYawnCloudPosition
0x080E184C	thumb	UpdateYawnCloudPosition
0x080E186C	thumb	AnimYawnCloud
0x080E18BC	thumb	AnimYawnCloud_Step
0x080E1928	thumb	AnimSmokeBallEscapeCloud
0x080E1990	thumb	AnimTask_SlideMonForFocusBand_Step2
0x080E1AD8	thumb	AnimTask_SlideMonForFocusBand_Step1
0x080E1C48	thumb	AnimTask_SlideMonForFocusBand
0x080E1D5C	thumb	AnimTask_SquishAndSweatDroplets
0x080E1E00	thumb	AnimTask_SquishAndSweatDroplets_Step
0x080E1E98	thumb	CreateSweatDroplets
0x080E1F74	thumb	AnimFacadeSweatDrop
0x080E1FC4	thumb	AnimTask_FacadeColorBlend
0x080E201C	thumb	AnimTask_FacadeColorBlend_Step
0x080E2084	thumb	AnimTask_StatusClearedEffect
0x080E20D4	thumb	AnimRoarNoiseLine
0x080E2194	thumb	AnimRoarNoiseLine_Step
0x080E21CC	thumb	AnimTask_GlareEyeDots
0x080E22A8	thumb	AnimTask_GlareEyeDots_Step
0x080E23E8	thumb	GetGlareEyeDotCoords
0x080E24A0	thumb	AnimGlareEyeDot
0x080E24E0	thumb	AnimAssistPawprint
0x080E2518	thumb	AnimTask_BarrageBall
0x080E2668	thumb	AnimTask_BarrageBall_Step
0x080E2774	thumb	AnimSmellingSaltsHand
0x080E2820	thumb	AnimSmellingSaltsHand_Step
0x080E28DC	thumb	AnimTask_SmellingSaltsSquish
0x080E2934	thumb	AnimTask_SmellingSaltsSquish_Step
0x080E29F0	thumb	AnimSmellingSaltExclamation
0x080E2A58	thumb	AnimSmellingSaltExclamation_Step
0x080E2AB0	thumb	AnimHelpingHandClap
0x080E2AFC	thumb	AnimHelpingHandClap_Step
0x080E2CE4	thumb	AnimTask_HelpingHandAttackerMovement
0x080E2D74	thumb	AnimTask_HelpingHandAttackerMovement_Step
0x080E2F14	thumb	AnimForesightMagnifyingGlass
0x080E2F98	thumb	AnimForesightMagnifyingGlass_Step
0x080E319C	thumb	AnimMeteorMashStar_Step
0x080E321C	thumb	AnimMeteorMashStar
0x080E3294	thumb	AnimTask_MonToSubstitute
0x080E3374	thumb	AnimTask_MonToSubstituteDoll
0x080E34D0	thumb	AnimBlockX
0x080E3534	thumb	AnimBlockX_Step
0x080E3664	thumb	AnimTask_OdorSleuthMovement
0x080E37D4	thumb	AnimTask_OdorSleuthMovementWaitFinish
0x080E37FC	thumb	MoveOdorSleuthClone
0x080E38D8	thumb	AnimTask_GetReturnPowerLevel
0x080E392C	thumb	AnimTask_SnatchOpposingMonMove
0x080E3E84	thumb	AnimUnusedItemBagSteal
0x080E3FC0	thumb	AnimTask_SnatchPartnerMove
0x080E4160	thumb	AnimTask_TeeterDanceMovement
0x080E41D8	thumb	AnimTask_TeeterDanceMovement_Step
0x080E42DC	thumb	AnimKnockOffStrike_Step
0x080E4334	thumb	AnimKnockOffStrike
0x080E43A4	thumb	AnimRecycle
0x080E43F0	thumb	AnimRecycle_Step
0x080E44EC	thumb	AnimTask_GetWeather
0x080E4540	thumb	AnimTask_SlackOffSquish
0x080E4588	thumb	AnimTask_SlackOffSquish_Step
0x080E4620	thumb	VBlankCB_MoveRelearner
0x080E4634	thumb	TeachMoveRelearnerMove
0x080E4660	thumb	Task_InitMoveRelearnerMenu
0x080E469C	thumb	MoveRelearnerLoadBgGfx
0x080E478C	thumb	CB2_MoveRelearner_Init
0x080E4800	thumb	CB2_MoveRelearner_Resume
0x080E4870	thumb	CB2_MoveRelearner
0x080E48C0	thumb	StringExpandPlaceholdersAndPrintTextOnWindow7Color2
0x080E48F4	thumb	MoveRelearnerStateMachine
0x080E4EF0	thumb	DrawTextBorderOnWindows6and7
0x080E4F0C	thumb	PrintTeachWhichMoveToStrVar1
0x080E4F54	thumb	InitMoveRelearnerStateVariables
0x080E4FAC	thumb	SpriteCB_ListMenuScrollIndicators
0x080E5004	thumb	SpawnListMenuScrollIndicatorSprites
0x080E50CC	thumb	MoveRelearnerInitListMenuBuffersEtc
0x080E5204	thumb	MoveRelearnerMenuHandleInput
0x080E5300	thumb	MoveLearnerInitListMenu
0x080E5340	thumb	PrintMoveInfo
0x080E5444	thumb	LoadMoveInfoUI
0x080E54C0	thumb	PrintMoveInfoHandleCancel_CopyToVram
0x080E553C	thumb	MoveRelearnerMenu_MoveCursorFunc
0x080E5574	thumb	YesNoMenuProcessInput
0x080E559C	thumb	PrintTextOnWindow
0x080E5684	thumb	SetUpFieldMove_SoftBoiled
0x080E56DC	thumb	ChooseMonForSoftboiled
0x080E5724	thumb	Task_TryUseSoftboiledOnPartyMon
0x080E57E8	thumb	Task_SoftboiledRestoreHealth
0x080E583C	thumb	Task_DisplayHPRestoredMessage
0x080E58A0	thumb	Task_FinishSoftboiled
0x080E5900	thumb	Task_ChooseNewMonForSoftboiled
0x080E5934	thumb	CantUseSoftboiledOnMon
0x080E5970	thumb	BattleTowerMapScript2
0x080E5A38	thumb	ResetBattleTowerStreak
